"17003";"ATIVO";"Miracema do Tocantins";"MIRACEMA DO TOCANTINS";"Miracema TO";"1"
"17004";"ATIVO";"Rio Formoso";"RIO FORMOSO";"Rio Formoso";"1"
"17005";"ATIVO";"Gurupi";"GURUPI";"Gurupi TO";"1"
"17006";"ATIVO";"Porto Nacional";"PORTO NACIONAL";"Porto Nacional";"1"
"17007";"ATIVO";"Jalapão";"JALAPAO";"Jalapão";"1"
"17008";"ATIVO";"Dianópolis";"DIANOPOLIS";"Dianópolis";"1"
"20998";"TRANSF";"Fernando de Noronha (transf. p/ PE)";"FERNANDO DE NORONHA (TRANSF. P/ PE)";"Transf p/Pernambuco";"7"
"21000";"IGNOR";"Município ignorado - MA";"MUNICIPIO IGNORADO - MA";"Ignorado - MA";"8"
"21001";"ATIVO";"Litoral Ocidental Maranhense";"LITORAL OCIDENTAL MARANHENSE";"Litoral Ocid.MA";"1"
"21002";"ATIVO";"Aglomeração Urbana de São Luís";"AGLOMERACAO URBANA DE SAO LUIS";"São Luís";"1"
"21003";"ATIVO";"Rosário";"ROSARIO";"Rosário";"1"
"21004";"ATIVO";"Lençóis Maranhenses";"LENCOIS MARANHENSES";"Lençóis MA";"1"
"21005";"ATIVO";"Baixada Maranhense";"BAIXADA MARANHENSE";"Baixada MA";"1"
"21006";"ATIVO";"Itapecuru Mirim";"ITAPECURU MIRIM";"Itapecuru Mirim";"1"
"21007";"ATIVO";"Gurupi";"GURUPI";"Gurupi MA";"1"
"21008";"ATIVO";"Pindaré";"PINDARE";"Pindaré";"1"
"21009";"ATIVO";"Imperatriz";"IMPERATRIZ";"Imperatriz";"1"
"21010";"ATIVO";"Médio Mearim";"MEDIO MEARIM";"Médio Mearim";"1"
"21011";"ATIVO";"Alto Mearim e Grajaú";"ALTO MEARIM E GRAJAU";"A.Mearim/Grajaú";"1"
"21012";"ATIVO";"Presidente Dutra";"PRESIDENTE DUTRA";"Pres. Dutra";"1"
"21013";"ATIVO";"Baixo Parnaíba Maranhense";"BAIXO PARNAIBA MARANHENSE";"B.Parnaíba MA";"1"
"21014";"ATIVO";"Chapadinha";"CHAPADINHA";"Chapadinha";"1"
"21015";"ATIVO";"Codó";"CODO";"Codó";"1"
"21016";"ATIVO";"Coelho Neto";"COELHO NETO";"Coelho Neto";"1"
"21017";"ATIVO";"Caxias";"CAXIAS";"Caxias";"1"
"21018";"ATIVO";"Chapadas do Alto Itapecuru";"CHAPADAS DO ALTO ITAPECURU";"Chap.Itapecuru";"1"
"21019";"ATIVO";"Porto Franco";"PORTO FRANCO";"Porto Franco";"1"
"21020";"ATIVO";"Gerais de Balsas";"GERAIS DE BALSAS";"Gerais Balsas";"1"
"21021";"ATIVO";"Chapadas das Mangabeiras";"CHAPADAS DAS MANGABEIRAS";"Chap.Mangab.";"1"
