"27009";"ATIVO";"9ª Região de Saúde";"9A REGIAO DE SAUDE";"9ª Região de Saúde";"1"
"27010";"ATIVO";"10ª Região de Saúde";"10A REGIAO DE SAUDE";"10ª Região de Saúde";"1"
"28000";"IGNOR";"Município ignorado - SE";"MUNICIPIO IGNORADO - SE";"Ignorado - SE";"8"
"28001";"ATIVO";"Aracaju";"ARACAJU";"Aracaju";"1"
"28002";"ATIVO";"Estância";"ESTANCIA";"Estância";"1"
"28003";"ATIVO";"Itabaiana";"ITABAIANA";"Itabaiana";"1"
"28004";"ATIVO";"Lagarto";"LAGARTO";"Lagarto";"1"
"28005";"ATIVO";"Nossa Senhora da Glória";"NOSSA SENHORA DA GLORIA";"Nossa Senhora da Glória";"1"
"28006";"ATIVO";"Nossa Senhora do Socorro";"NOSSA SENHORA DO SOCORRO";"Nossa Senhora do Socorro";"1"
"28007";"ATIVO";"Propriá";"PROPRIA";"Propriá";"1"
"29000";"IGNOR";"Município ignorado - BA";"MUNICIPIO IGNORADO - BA";"Ignorado - BA";"8"
"29001";"ATIVO";"Alagoinhas";"ALAGOINHAS";"Alagoinhas";"1"
"29002";"ATIVO";"Barreiras";"BARREIRAS";"Barreiras";"1"
"29003";"ATIVO";"Brumado";"BRUMADO";"Brumado";"1"
"29004";"ATIVO";"Camaçari";"CAMACARI";"Camaçari";"1"
"29005";"ATIVO";"Cruz das Almas";"CRUZ DAS ALMAS";"Cruz das Almas";"1"
"29006";"ATIVO";"Feira de Santana";"FEIRA DE SANTANA";"Feira de Santana";"1"
"29007";"ATIVO";"Guanambi";"GUANAMBI";"Guanambi";"1"
"29008";"ATIVO";"Ibotirama";"IBOTIRAMA";"Ibotirama";"1"
"29009";"ATIVO";"Ilhéus";"ILHEUS";"Ilhéus";"1"
"29010";"ATIVO";"Irecê";"IRECE";"Irecê";"1"
"29011";"ATIVO";"Itaberaba";"ITABERABA";"Itaberaba";"1"
"29012";"ATIVO";"Itabuna";"ITABUNA";"Itabuna";"1"
"29013";"ATIVO";"Itapetinga";"ITAPETINGA";"Itapetinga";"1"
"29014";"ATIVO";"Jacobina";"JACOBINA";"Jacobina";"1"
"29015";"ATIVO";"Jequié";"JEQUIE";"Jequié";"1"
"29016";"ATIVO";"Juazeiro";"JUAZEIRO";"Juazeiro";"1"
"29017";"ATIVO";"Paulo Afonso";"PAULO AFONSO";"Paulo Afonso";"1"
"29018";"ATIVO";"Porto Seguro";"PORTO SEGURO";"Porto Seguro";"1"
"29019";"ATIVO";"Ribeira do Pombal";"RIBEIRA DO POMBAL";"Ribeira do Pombal";"1"
"29020";"ATIVO";"Salvador";"SALVADOR";"Salvador";"1"
"29021";"ATIVO";"Santa Maria da Vitória";"SANTA MARIA DA VITORIA";"Santa Maria da Vitória";"1"
"29022";"ATIVO";"Santo Antônio de Jesus";"SANTO ANTONIO DE JESUS";"Santo Antônio de Jesus";"1"
"29023";"ATIVO";"Seabra";"SEABRA";"Seabra";"1"
"29024";"ATIVO";"Senhor do Bonfim";"SENHOR DO BONFIM";"Senhor do Bonfim";"1"
"29025";"ATIVO";"Serrinha";"SERRINHA";"Serrinha";"1"
"29026";"ATIVO";"Teixeira de Freitas";"TEIXEIRA DE FREITAS";"Teixeira de Freitas";"1"
"29027";"ATIVO";"Valença";"VALENCA";"Valença";"1"
"29028";"ATIVO";"Vitória da Conquista";"VITORIA DA CONQUISTA";"Vitória da Conquista";"1"
"31000";"IGNOR";"Município ignorado - MG";"MUNICIPIO IGNORADO - MG";"Ignorado - MG";"8"
"31001";"ATIVO";"Águas Formosas";"AGUAS FORMOSAS";"Águas Formosas";"1"
"31002";"ATIVO";"Além Paraíba";"ALEM PARAIBA";"Além Paraíba";"1"
